Date,Province,New_Cases,Total_Cases,Growth_Factor_of_New_Cases,New_Deaths,Total_Deaths,Growth_Factor_of_New_Deaths,New_Recovered,Total_Recovered,New_Active_Cases,Total_Active_Cases,Vaccinated,Vaccinated_Cumulative,Fully_Vaccinated,Fully_Vaccinated_Cumulative
2020-11-11,Daerah Istimewa Yogyakarta,30,4320,1.43,1,107,1,44,3541,-15,672,,,,
2020-11-12,Daerah Istimewa Yogyakarta,79,4399,2.63,3,110,3,24,3565,52,724,,,,
2020-11-13,Daerah Istimewa Yogyakarta,61,4460,0.77,2,112,0.67,29,3594,30,754,,,,
2020-11-14,Daerah Istimewa Yogyakarta,51,4511,0.84,1,113,0.5,23,3617,27,781,,,,
2020-11-15,Daerah Istimewa Yogyakarta,7,4518,0.14,1,114,1,7,3624,-1,780,,,,
2020-11-16,Daerah Istimewa Yogyakarta,67,4585,9.57,0,114,0,15,3639,52,832,,,,
2020-11-17,Daerah Istimewa Yogyakarta,90,4675,1.34,1,115,,30,3669,59,891,,,,
2020-11-18,Daerah Istimewa Yogyakarta,153,4828,1.7,2,117,2,41,3710,110,1001,,,,
2020-11-19,Daerah Istimewa Yogyakarta,108,4936,0.71,0,117,0,50,3760,58,1059,,,,
2020-11-20,Daerah Istimewa Yogyakarta,68,5004,0.63,2,119,,59,3819,7,1066,,,,
2020-11-21,Daerah Istimewa Yogyakarta,56,5060,0.82,2,121,1,27,3846,27,1093,,,,
2020-11-22,Daerah Istimewa Yogyakarta,77,5137,1.38,4,125,2,9,3855,64,1157,,,,
2020-11-23,Daerah Istimewa Yogyakarta,82,5219,1.06,2,127,0.5,100,3955,-20,1137,,,,
2020-11-24,Daerah Istimewa Yogyakarta,84,5303,1.02,6,133,3,40,3995,38,1175,,,,
2020-11-25,Daerah Istimewa Yogyakarta,150,5453,1.79,3,136,0.5,143,4138,4,1179,,,,
2020-11-26,Daerah Istimewa Yogyakarta,103,5556,0.69,1,137,0.33,61,4199,41,1220,,,,
2020-11-27,Daerah Istimewa Yogyakarta,89,5645,0.86,3,140,3,30,4229,56,1276,,,,
2020-11-28,Daerah Istimewa Yogyakarta,138,5783,1.55,4,144,1.33,53,4282,81,1357,,,,
2020-11-29,Daerah Istimewa Yogyakarta,139,5922,1.01,1,145,0.25,51,4333,87,1444,,,,
2020-11-30,Daerah Istimewa Yogyakarta,41,5963,0.29,0,145,0,66,4399,-25,1419,,,,
2020-12-01,Daerah Istimewa Yogyakarta,110,6073,2.68,1,146,,68,4467,41,1460,,,,
2020-12-02,Daerah Istimewa Yogyakarta,122,6195,1.11,1,147,1,30,4497,91,1551,,,,
2020-12-03,Daerah Istimewa Yogyakarta,189,6384,1.55,1,148,1,77,4574,111,1662,,,,
2020-12-04,Daerah Istimewa Yogyakarta,181,6565,0.96,0,148,0,76,4650,105,1767,,,,
2020-12-05,Daerah Istimewa Yogyakarta,167,6732,0.92,2,150,,84,4734,81,1848,,,,
2020-12-06,Daerah Istimewa Yogyakarta,224,6956,1.34,2,152,1,83,4817,139,1987,,,,
2020-12-07,Daerah Istimewa Yogyakarta,99,7055,0.44,0,152,0,59,4876,40,2027,,,,
2020-12-08,Daerah Istimewa Yogyakarta,168,7223,1.7,1,153,,69,4945,98,2125,,,,
2020-12-09,Daerah Istimewa Yogyakarta,198,7421,1.18,2,155,2,218,5163,-22,2103,,,,
2020-12-10,Daerah Istimewa Yogyakarta,191,7612,0.96,7,162,3.5,104,5267,80,2183,,,,
2020-12-11,Daerah Istimewa Yogyakarta,157,7769,0.82,3,165,0.43,116,5383,38,2221,,,,
2020-12-12,Daerah Istimewa Yogyakarta,227,7996,1.45,1,166,0.33,99,5482,127,2348,,,,
2020-12-13,Daerah Istimewa Yogyakarta,151,8147,0.67,2,168,2,130,5612,19,2367,,,,
2020-12-14,Daerah Istimewa Yogyakarta,111,8258,0.74,1,169,0.5,57,5669,53,2420,,,,
2020-12-15,Daerah Istimewa Yogyakarta,160,8418,1.44,3,172,3,107,5776,50,2470,,,,
2020-12-16,Daerah Istimewa Yogyakarta,218,8636,1.36,3,175,1,71,5847,144,2614,,,,
2020-12-17,Daerah Istimewa Yogyakarta,224,8860,1.03,2,177,0.67,60,5907,162,2776,,,,
2020-12-18,Daerah Istimewa Yogyakarta,211,9071,0.94,2,179,1,199,6106,10,2786,,,,
2020-12-19,Daerah Istimewa Yogyakarta,216,9287,1.02,3,182,1.5,74,6180,139,2925,,,,
2020-12-20,Daerah Istimewa Yogyakarta,210,9497,0.97,8,190,2.67,203,6383,-1,2924,,,,
2020-12-21,Daerah Istimewa Yogyakarta,186,9683,0.89,7,197,0.88,175,6558,4,2928,,,,
2020-12-22,Daerah Istimewa Yogyakarta,242,9925,1.3,8,205,1.14,45,6603,189,3117,,,,
2020-12-23,Daerah Istimewa Yogyakarta,219,10144,0.9,1,206,0.13,146,6749,72,3189,,,,
2020-12-24,Daerah Istimewa Yogyakarta,253,10397,1.16,7,213,7,164,6913,82,3271,,,,
2020-12-25,Daerah Istimewa Yogyakarta,256,10653,1.01,12,225,1.71,155,7068,89,3360,,,,
2020-12-26,Daerah Istimewa Yogyakarta,274,10927,1.07,6,231,0.5,100,7168,168,3528,,,,
2020-12-27,Daerah Istimewa Yogyakarta,183,11110,0.67,3,234,0.5,149,7317,31,3559,,,,
2020-12-28,Daerah Istimewa Yogyakarta,210,11320,1.15,4,238,1.33,107,7424,99,3658,,,,
2020-12-29,Daerah Istimewa Yogyakarta,282,11602,1.34,10,248,2.5,295,7719,-23,3635,,,,
2020-12-30,Daerah Istimewa Yogyakarta,296,11898,1.05,11,259,1.1,339,8058,-54,3581,,,,
2020-12-31,Daerah Istimewa Yogyakarta,257,12155,0.87,0,259,0,119,8177,138,3719,,,,
2021-01-01,Daerah Istimewa Yogyakarta,233,12388,0.91,13,272,,113,8290,107,3826,,,,
2021-01-02,Daerah Istimewa Yogyakarta,291,12679,1.25,2,274,0.15,217,8507,72,3898,,,,
2021-01-03,Daerah Istimewa Yogyakarta,218,12897,0.75,13,287,6.5,221,8728,-16,3882,,,,
2021-01-04,Daerah Istimewa Yogyakarta,146,13043,0.67,3,290,0.23,133,8861,10,3892,,,,
2021-01-05,Daerah Istimewa Yogyakarta,297,13340,2.03,3,293,1,45,8906,249,4141,,,,
2021-01-06,Daerah Istimewa Yogyakarta,272,13612,0.92,4,297,1.33,290,9196,-22,4119,,,,
2021-01-07,Daerah Istimewa Yogyakarta,355,13967,1.31,4,301,1,180,9376,171,4290,,,,
2021-01-08,Daerah Istimewa Yogyakarta,379,14346,1.07,7,308,1.75,147,9523,225,4515,,,,
2021-01-09,Daerah Istimewa Yogyakarta,301,14647,0.79,7,315,1,136,9659,158,4673,,,,
2021-01-10,Daerah Istimewa Yogyakarta,282,14929,0.94,9,324,1.29,234,9893,39,4712,,,,
2021-01-11,Daerah Istimewa Yogyakarta,285,15214,1.01,9,333,1,200,10093,76,4788,,,,
2021-01-12,Daerah Istimewa Yogyakarta,268,15482,0.94,3,336,0.33,150,10243,115,4903,,,,
2021-01-13,Daerah Istimewa Yogyakarta,319,15801,1.19,5,341,1.67,178,10421,136,5039,0,0,0,0
2021-01-14,Daerah Istimewa Yogyakarta,291,16092,0.91,8,349,1.6,128,10549,155,5194,873,873,0,0
2021-01-15,Daerah Istimewa Yogyakarta,262,16354,0.9,18,367,2.25,248,10797,-4,5190,293,1166,0,0
2021-01-16,Daerah Istimewa Yogyakarta,302,16656,1.15,12,379,0.67,298,11095,-8,5182,313,1479,0,0
2021-01-17,Daerah Istimewa Yogyakarta,277,16933,0.92,9,388,0.75,173,11268,95,5277,,,,
2021-01-18,Daerah Istimewa Yogyakarta,295,17228,1.06,6,394,0.67,287,11555,2,5279,1883,3362,0,0
2021-01-19,Daerah Istimewa Yogyakarta,287,17515,0.97,1,395,0.17,107,11662,179,5458,1463,4825,1,1
2021-01-20,Daerah Istimewa Yogyakarta,287,17802,1,13,408,13,188,11850,86,5544,1300,6125,0,1
2021-01-21,Daerah Istimewa Yogyakarta,456,18258,1.59,9,417,0.69,207,12057,240,5784,1174,7299,0,1
2021-01-22,Daerah Istimewa Yogyakarta,478,18736,1.05,5,422,0.56,374,12431,99,5883,544,7843,0,1
2021-01-23,Daerah Istimewa Yogyakarta,473,19209,0.99,8,430,1.6,117,12548,348,6231,613,8456,0,1
2021-01-24,Daerah Istimewa Yogyakarta,210,19419,0.44,9,439,1.13,186,12734,15,6246,211,8667,0,1
2021-01-25,Daerah Istimewa Yogyakarta,310,19729,1.48,15,454,1.67,408,13142,-113,6133,1422,10089,0,1
2021-01-26,Daerah Istimewa Yogyakarta,325,20054,1.05,6,460,0.4,311,13453,8,6141,1443,11532,1,2
2021-01-27,Daerah Istimewa Yogyakarta,427,20481,1.31,15,475,2.5,383,13836,29,6170,1796,13328,0,2
2021-01-28,Daerah Istimewa Yogyakarta,359,20840,0.84,9,484,0.6,383,14219,-33,6137,3869,17197,712,714
2021-01-29,Daerah Istimewa Yogyakarta,414,21254,1.15,3,487,0.33,210,14429,201,6338,1000,18197,296,1010
2021-01-30,Daerah Istimewa Yogyakarta,317,21571,0.77,7,494,2.33,262,14691,48,6386,661,18858,297,1307
2021-01-31,Daerah Istimewa Yogyakarta,254,21825,0.8,14,508,2,409,15100,-169,6217,52,18910,0,1307
2021-02-01,Daerah Istimewa Yogyakarta,222,22047,0.87,7,515,0.5,260,15360,-45,6172,2095,21005,1569,2876
2021-02-02,Daerah Istimewa Yogyakarta,226,22273,1.02,6,521,0.86,271,15631,-51,6121,2565,23570,1381,4257
2021-02-03,Daerah Istimewa Yogyakarta,312,22585,1.38,4,525,0.67,312,15943,-4,6117,2422,25992,1216,5473
2021-02-04,Daerah Istimewa Yogyakarta,321,22906,1.03,6,531,1.5,229,16172,86,6203,2058,28050,1199,6672
2021-02-05,Daerah Istimewa Yogyakarta,280,23186,0.87,2,533,0.33,164,16336,114,6317,1338,29388,520,7192
2021-02-06,Daerah Istimewa Yogyakarta,217,23403,0.78,4,537,2,266,16602,-53,6264,1134,30522,611,7803
2021-02-07,Daerah Istimewa Yogyakarta,145,23548,0.67,3,540,0.75,215,16817,-73,6191,40,30562,180,7983
2021-02-08,Daerah Istimewa Yogyakarta,206,23754,1.42,13,553,4.33,255,17072,-62,6129,619,31181,1379,9362
2021-02-09,Daerah Istimewa Yogyakarta,228,23982,1.11,4,557,0.31,328,17400,-104,6025,424,31605,1353,10715
2021-02-10,Daerah Istimewa Yogyakarta,291,24273,1.28,7,564,1.75,257,17657,27,6052,425,32030,1647,12362
2021-02-11,Daerah Istimewa Yogyakarta,261,24534,0.9,3,567,0.43,259,17916,-1,6051,652,32682,3709,16071
2021-02-12,Daerah Istimewa Yogyakarta,278,24812,1.07,11,578,3.67,175,18091,92,6143,1,32683,20,16091
2021-02-13,Daerah Istimewa Yogyakarta,113,24925,0.41,9,587,0.82,370,18461,-266,5877,486,33169,807,16898
2021-02-14,Daerah Istimewa Yogyakarta,108,25033,0.96,9,596,1,247,18708,-148,5729,4,33173,2,16900
2021-02-15,Daerah Istimewa Yogyakarta,135,25168,1.25,5,601,0.56,139,18847,-9,5720,228,33401,2001,18901
2021-02-16,Daerah Istimewa Yogyakarta,165,25333,1.22,5,606,1,262,19109,-102,5618,229,33630,2697,21598
2021-02-17,Daerah Istimewa Yogyakarta,229,25562,1.39,3,609,0.6,227,19336,-1,5617,176,33806,2326,23924
2021-02-18,Daerah Istimewa Yogyakarta,255,25817,1.11,11,620,3.67,118,19454,126,5743,268,34074,2204,26128
2021-02-19,Daerah Istimewa Yogyakarta,263,26080,1.03,4,624,0.36,259,19713,0,5743,146,34220,1319,27447
2021-02-20,Daerah Istimewa Yogyakarta,201,26281,0.76,5,629,1.25,128,19841,68,5811,962,35182,1063,28510
2021-02-21,Daerah Istimewa Yogyakarta,175,26456,0.87,8,637,1.6,257,20098,-90,5721,0,35182,28,28538
2021-02-22,Daerah Istimewa Yogyakarta,138,26594,0.79,7,644,0.88,227,20325,-96,5625,447,35629,859,29397
2021-02-23,Daerah Istimewa Yogyakarta,228,26822,1.65,10,654,1.43,242,20567,-24,5601,210,35839,475,29872
2021-02-24,Daerah Istimewa Yogyakarta,201,27023,0.88,6,660,0.6,253,20820,-58,5543,136,35975,426,30298
2021-02-25,Daerah Istimewa Yogyakarta,228,27251,1.13,3,663,0.5,256,21076,-31,5512,137,36112,702,31000
2021-02-26,Daerah Istimewa Yogyakarta,174,27425,0.76,4,667,1.33,223,21299,-53,5459,81,36193,48,31048
2021-02-27,Daerah Istimewa Yogyakarta,228,27653,1.31,7,674,1.75,218,21517,3,5462,292,36485,439,31487
2021-02-28,Daerah Istimewa Yogyakarta,170,27823,0.75,4,678,0.57,259,21776,-93,5369,231,36716,9,31496
2021-03-01,Daerah Istimewa Yogyakarta,144,27967,0.85,4,682,1,274,22050,-134,5235,2582,39298,171,31667
2021-03-02,Daerah Istimewa Yogyakarta,150,28117,1.04,4,686,1,266,22316,-120,5115,4186,43484,204,31871
2021-03-03,Daerah Istimewa Yogyakarta,229,28346,1.53,7,693,1.75,160,22476,62,5177,6424,49908,191,32062
2021-03-04,Daerah Istimewa Yogyakarta,228,28574,1,5,698,0.71,280,22756,-57,5120,9313,59221,286,32348
2021-03-05,Daerah Istimewa Yogyakarta,175,28749,0.77,0,698,0,95,22851,80,5200,6529,65750,155,32503
2021-03-06,Daerah Istimewa Yogyakarta,89,28838,0.51,5,703,,249,23100,-165,5035,5801,71551,733,33236
2021-03-07,Daerah Istimewa Yogyakarta,149,28987,1.67,4,707,0.8,105,23205,40,5075,176,71727,7,33243
2021-03-08,Daerah Istimewa Yogyakarta,167,29154,1.12,6,713,1.5,161,23366,0,5075,4746,76473,473,33716
2021-03-09,Daerah Istimewa Yogyakarta,176,29330,1.05,2,715,0.33,190,23556,-16,5059,7647,84120,368,34084
2021-03-10,Daerah Istimewa Yogyakarta,178,29508,1.01,6,721,3,141,23697,31,5090,9382,93502,194,34278
2021-03-11,Daerah Istimewa Yogyakarta,128,29636,0.72,1,722,0.17,295,23992,-168,4922,163,93665,4,34282
2021-03-12,Daerah Istimewa Yogyakarta,203,29839,1.59,0,722,0,170,24162,33,4955,4014,97679,188,34470
2021-03-13,Daerah Istimewa Yogyakarta,188,30027,0.93,3,725,,259,24421,-74,4881,4560,102239,283,34753
2021-03-14,Daerah Istimewa Yogyakarta,90,30117,0.48,4,729,1.33,266,24687,-180,4701,215,102454,4,34757
2021-03-15,Daerah Istimewa Yogyakarta,140,30257,1.56,3,732,0.75,151,24838,-14,4687,7750,110204,2338,37095
2021-03-16,Daerah Istimewa Yogyakarta,170,30427,1.21,6,738,2,211,25049,-47,4640,9720,119924,3426,40521
2021-03-17,Daerah Istimewa Yogyakarta,270,30697,1.59,1,739,0.17,74,25123,195,4835,8544,128468,5208,45729
2021-03-18,Daerah Istimewa Yogyakarta,257,30954,0.95,6,745,6,125,25248,126,4961,9705,138173,7627,53356
2021-03-19,Daerah Istimewa Yogyakarta,161,31115,0.63,3,748,0.5,200,25448,-42,4919,5545,143718,5268,58624
2021-03-20,Daerah Istimewa Yogyakarta,242,31357,1.5,5,753,1.67,100,25548,137,5056,3887,147605,5312,63936
2021-03-21,Daerah Istimewa Yogyakarta,95,31452,0.39,4,757,0.8,60,25608,31,5087,1362,148967,131,64067
2021-03-22,Daerah Istimewa Yogyakarta,143,31595,1.51,4,761,1,174,25782,-35,5052,6987,155954,4056,68123
2021-03-23,Daerah Istimewa Yogyakarta,205,31800,1.43,3,764,0.75,220,26002,-18,5034,7446,163400,6009,74132
2021-03-24,Daerah Istimewa Yogyakarta,254,32054,1.24,4,768,1.33,150,26152,100,5134,7360,170760,7418,81550
2021-03-25,Daerah Istimewa Yogyakarta,258,32312,1.02,1,769,0.25,193,26345,64,5198,10243,181003,1610,83160
2021-03-26,Daerah Istimewa Yogyakarta,232,32544,0.9,8,777,8,140,26485,84,5282,7597,188600,2944,86104
2021-03-27,Daerah Istimewa Yogyakarta,140,32684,0.6,11,788,1.38,200,26685,-71,5211,9866,198466,3712,89816
2021-03-28,Daerah Istimewa Yogyakarta,127,32811,0.91,6,794,0.55,179,26864,-58,5153,3103,201569,146,89962
2021-03-29,Daerah Istimewa Yogyakarta,106,32917,0.83,6,800,1,172,27036,-72,5081,8658,210227,5476,95438
2021-03-30,Daerah Istimewa Yogyakarta,283,33200,2.67,5,805,0.83,238,27274,40,5121,10197,220424,6646,102084
2021-03-31,Daerah Istimewa Yogyakarta,272,33472,0.96,4,809,0.8,231,27505,37,5158,6451,226875,5386,107470
2021-04-01,Daerah Istimewa Yogyakarta,176,33648,0.65,5,814,1.25,280,27785,-109,5049,7706,234581,6708,114178
2021-04-02,Daerah Istimewa Yogyakarta,254,33902,1.44,3,817,0.6,165,27950,86,5135,724,235305,469,114647
2021-04-03,Daerah Istimewa Yogyakarta,118,34020,0.46,7,824,2.33,231,28181,-120,5015,1526,236831,4771,119418
2021-04-04,Daerah Istimewa Yogyakarta,123,34143,1.04,2,826,0.29,183,28364,-62,4953,0,236831,17,119435
2021-04-05,Daerah Istimewa Yogyakarta,135,34278,1.1,1,827,0.5,227,28591,-93,4860,4972,241803,5192,124627
2021-04-06,Daerah Istimewa Yogyakarta,233,34511,1.73,7,834,7,207,28798,19,4879,9034,250837,5892,130519
2021-04-07,Daerah Istimewa Yogyakarta,272,34783,1.17,1,835,0.14,200,28998,71,4950,9521,260358,5955,136474
2021-04-08,Daerah Istimewa Yogyakarta,220,35003,0.81,5,840,5,210,29208,5,4955,9904,270262,7152,143626
2021-04-09,Daerah Istimewa Yogyakarta,222,35225,1.01,6,846,1.2,151,29359,65,5020,6650,276912,4592,148218
2021-04-10,Daerah Istimewa Yogyakarta,230,35455,1.04,7,853,1.17,177,29536,46,5066,3229,280141,5432,153650
2021-04-11,Daerah Istimewa Yogyakarta,130,35585,0.57,6,859,0.86,203,29739,-79,4987,13,280154,126,153776
2021-04-12,Daerah Istimewa Yogyakarta,131,35716,1.01,3,862,0.5,265,30004,-137,4850,5734,285888,3804,157580
2021-04-13,Daerah Istimewa Yogyakarta,232,35948,1.77,7,869,2.33,231,30235,-6,4844,2805,288693,3068,160648
2021-04-14,Daerah Istimewa Yogyakarta,292,36240,1.26,5,874,0.71,290,30525,-3,4841,2428,291121,3145,163793
2021-04-15,Daerah Istimewa Yogyakarta,221,36461,0.76,5,879,1,267,30792,-51,4790,4160,295281,3402,167195
2021-04-16,Daerah Istimewa Yogyakarta,218,36679,0.99,6,885,1.2,201,30993,11,4801,1386,296667,2292,169487
2021-04-17,Daerah Istimewa Yogyakarta,158,36837,0.72,9,894,1.5,281,31274,-132,4669,2774,299441,2245,171732
2021-04-18,Daerah Istimewa Yogyakarta,143,36980,0.91,6,900,0.67,225,31499,-88,4581,23,299464,1228,172960
2021-04-19,Daerah Istimewa Yogyakarta,170,37150,1.19,6,906,1,168,31667,-4,4577,3690,303154,3396,176356
2021-04-20,Daerah Istimewa Yogyakarta,210,37360,1.24,4,910,0.67,243,31910,-37,4540,7975,311129,2666,179022
2021-04-21,Daerah Istimewa Yogyakarta,229,37589,1.09,9,919,2.25,242,32152,-22,4518,7618,318747,2957,181979
2021-04-22,Daerah Istimewa Yogyakarta,257,37846,1.12,8,927,0.89,274,32426,-25,4493,9463,328210,3995,185974
2021-04-23,Daerah Istimewa Yogyakarta,137,37983,0.53,5,932,0.63,260,32686,-128,4365,3819,332029,2349,188323
2021-04-24,Daerah Istimewa Yogyakarta,149,38132,1.09,4,936,0.8,262,32948,-117,4248,4962,336991,6530,194853
2021-04-25,Daerah Istimewa Yogyakarta,223,38355,1.5,5,941,1.25,251,33199,-33,4215,25,337016,1907,196760
2021-04-26,Daerah Istimewa Yogyakarta,184,38539,0.83,2,943,0.4,225,33424,-43,4172,5433,342449,6442,203202
2021-04-27,Daerah Istimewa Yogyakarta,164,38703,0.89,5,948,2.5,212,33636,-53,4119,5927,348376,6278,209480
2021-04-28,Daerah Istimewa Yogyakarta,292,38995,1.78,5,953,1,200,33836,87,4206,5203,353579,5560,215040
2021-04-29,Daerah Istimewa Yogyakarta,259,39254,0.89,2,955,0.4,313,34149,-56,4150,7017,360596,5818,220858
2021-04-30,Daerah Istimewa Yogyakarta,262,39516,1.01,1,956,0.5,257,34406,4,4154,4285,364881,374,221232
2021-05-01,Daerah Istimewa Yogyakarta,128,39644,0.49,4,960,4,330,34736,-206,3948,74,364955,224,221456
2021-05-02,Daerah Istimewa Yogyakarta,180,39824,1.41,5,965,1.25,308,35044,-133,3815,399,365354,2,221458
2021-05-03,Daerah Istimewa Yogyakarta,157,39981,0.87,5,970,1,332,35376,-180,3635,3013,368367,5222,226680
2021-05-04,Daerah Istimewa Yogyakarta,159,40140,1.01,11,981,2.2,254,35630,-106,3529,5316,373683,7986,234666
2021-05-05,Daerah Istimewa Yogyakarta,232,40372,1.46,6,987,0.55,261,35891,-35,3494,5994,379677,7600,242266
2021-05-06,Daerah Istimewa Yogyakarta,229,40601,0.99,5,992,0.83,319,36210,-95,3399,5797,385474,8547,250813
2021-05-07,Daerah Istimewa Yogyakarta,184,40785,0.8,11,1003,2.2,271,36481,-98,3301,3015,388489,5829,256642
2021-05-08,Daerah Istimewa Yogyakarta,137,40922,0.74,10,1013,0.91,261,36742,-134,3167,4431,392920,2710,259352
2021-05-09,Daerah Istimewa Yogyakarta,140,41062,1.02,10,1023,1,202,36944,-72,3095,787,393707,7,259359
2021-05-10,Daerah Istimewa Yogyakarta,142,41204,1.01,5,1028,0.5,215,37159,-78,3017,3445,397152,4303,263662
2021-05-11,Daerah Istimewa Yogyakarta,154,41358,1.08,5,1033,1,307,37466,-158,2859,1958,399110,2706,266368
2021-05-12,Daerah Istimewa Yogyakarta,217,41575,1.41,8,1041,1.6,232,37698,-23,2836,247,399357,550,266918
2021-05-13,Daerah Istimewa Yogyakarta,105,41680,0.48,4,1045,0.5,240,37938,-139,2697,1,399358,24,266942
2021-05-14,Daerah Istimewa Yogyakarta,97,41777,0.92,13,1058,3.25,165,38103,-81,2616,0,399358,10,266952
2021-05-15,Daerah Istimewa Yogyakarta,94,41871,0.97,5,1063,0.38,266,38369,-177,2439,29,399387,560,267512
2021-05-16,Daerah Istimewa Yogyakarta,135,42006,1.44,5,1068,1,158,38527,-28,2411,14,399401,5,267517
2021-05-17,Daerah Istimewa Yogyakarta,136,42142,1.01,8,1076,1.6,170,38697,-42,2369,1252,400653,3941,271458
2021-05-18,Daerah Istimewa Yogyakarta,155,42297,1.14,3,1079,0.38,212,38909,-60,2309,2534,403187,7639,279097
2021-05-19,Daerah Istimewa Yogyakarta,227,42524,1.46,10,1089,3.33,190,39099,27,2336,3254,406441,9591,288688
2021-05-20,Daerah Istimewa Yogyakarta,269,42793,1.19,10,1099,1,225,39324,34,2370,3288,409729,10705,299393
2021-05-21,Daerah Istimewa Yogyakarta,198,42991,0.74,10,1109,1,263,39587,-75,2295,1821,411550,3825,303218
2021-05-22,Daerah Istimewa Yogyakarta,138,43129,0.7,6,1115,0.6,212,39799,-80,2215,2023,413573,5491,308709
2021-05-23,Daerah Istimewa Yogyakarta,152,43281,1.1,6,1121,1,185,39984,-39,2176,1922,415495,35,308744
2021-05-24,Daerah Istimewa Yogyakarta,149,43430,0.98,7,1128,1.17,200,40184,-58,2118,3563,419058,5527,314271
2021-05-25,Daerah Istimewa Yogyakarta,215,43645,1.44,10,1138,1.43,191,40375,14,2132,4315,423373,6355,320626
2021-05-26,Daerah Istimewa Yogyakarta,190,43835,0.88,6,1144,0.6,191,40566,-7,2125,30,423403,130,320756
2021-05-27,Daerah Istimewa Yogyakarta,186,44021,0.98,7,1151,1.17,204,40770,-25,2100,5585,428988,10221,330977
2021-05-28,Daerah Istimewa Yogyakarta,180,44201,0.97,4,1155,0.57,195,40965,-19,2081,1572,430560,4844,335821
2021-05-29,Daerah Istimewa Yogyakarta,211,44412,1.17,9,1164,2.25,169,41134,33,2114,3045,433605,2544,338365
2021-05-30,Daerah Istimewa Yogyakarta,176,44588,0.83,12,1176,1.33,167,41301,-3,2111,2238,435843,406,338771
2021-05-31,Daerah Istimewa Yogyakarta,158,44746,0.9,7,1183,0.58,141,41442,10,2121,3773,439616,2619,341390
2021-06-01,Daerah Istimewa Yogyakarta,219,44965,1.39,9,1192,1.29,178,41620,32,2153,9,439625,104,341494
2021-06-02,Daerah Istimewa Yogyakarta,268,45233,1.22,4,1196,0.44,129,41749,135,2288,2538,442163,6403,347897
2021-06-03,Daerah Istimewa Yogyakarta,206,45439,0.77,7,1203,1.75,145,41894,54,2342,6217,448380,9448,357345
2021-06-04,Daerah Istimewa Yogyakarta,299,45738,1.45,5,1208,0.71,161,42055,133,2475,3250,451630,2884,360229
2021-06-05,Daerah Istimewa Yogyakarta,150,45888,0.5,6,1214,1.2,107,42162,37,2512,2289,453919,3895,364124
2021-06-06,Daerah Istimewa Yogyakarta,295,46183,1.97,5,1219,0.83,211,42373,79,2591,34,453953,705,364829
2021-06-07,Daerah Istimewa Yogyakarta,253,46436,0.86,5,1224,1,207,42580,41,2632,5996,459949,3878,368707
2021-06-08,Daerah Istimewa Yogyakarta,237,46673,0.94,8,1232,1.6,200,42780,29,2661,8582,468531,3399,372106
2021-06-09,Daerah Istimewa Yogyakarta,304,46977,1.28,7,1239,0.88,210,42990,87,2748,10865,479396,1386,373492
2021-06-10,Daerah Istimewa Yogyakarta,455,47432,1.5,9,1248,1.29,233,43223,213,2961,13101,492497,1096,374588
2021-06-11,Daerah Istimewa Yogyakarta,417,47849,0.92,9,1257,1,217,43440,191,3152,6817,499314,547,375135
2021-06-12,Daerah Istimewa Yogyakarta,436,48285,1.05,10,1267,1.11,210,43650,216,3368,8819,508133,173,375308
2021-06-13,Daerah Istimewa Yogyakarta,466,48751,1.07,8,1275,0.8,226,43876,232,3600,452,508585,3,375311
2021-06-14,Daerah Istimewa Yogyakarta,428,49179,0.92,5,1280,0.63,208,44084,215,3815,12296,520881,1398,376709
2021-06-15,Daerah Istimewa Yogyakarta,438,49617,1.02,17,1297,3.4,211,44295,210,4025,15385,536266,1727,378436
2021-06-16,Daerah Istimewa Yogyakarta,534,50151,1.22,15,1312,0.88,278,44573,241,4266,16711,552977,2544,380980
2021-06-17,Daerah Istimewa Yogyakarta,595,50746,1.11,18,1330,1.2,270,44843,307,4573,17399,570376,2652,383632
2021-06-18,Daerah Istimewa Yogyakarta,592,51338,0.99,12,1342,0.67,237,45080,343,4916,10127,580503,971,384603
2021-06-19,Daerah Istimewa Yogyakarta,638,51976,1.08,10,1352,0.83,275,45355,353,5269,11007,591510,2214,386817
2021-06-20,Daerah Istimewa Yogyakarta,665,52641,1.04,15,1367,1.5,280,45635,370,5639,7075,598585,223,387040
2021-06-21,Daerah Istimewa Yogyakarta,662,53303,1,12,1379,0.8,218,45853,432,6071,18395,616980,2190,389230
2021-06-22,Daerah Istimewa Yogyakarta,675,53978,1.02,15,1394,1.25,260,46113,400,6471,21708,638688,2577,391807
2021-06-23,Daerah Istimewa Yogyakarta,694,54672,1.03,17,1411,1.13,273,46386,404,6875,28098,666786,1154,392961
2021-06-24,Daerah Istimewa Yogyakarta,791,55463,1.14,11,1422,0.65,258,46644,522,7397,26572,693358,2870,395831
2021-06-25,Daerah Istimewa Yogyakarta,783,56246,0.99,16,1438,1.45,277,46921,490,7887,14214,707572,1043,396874
2021-06-26,Daerah Istimewa Yogyakarta,782,57028,1,22,1460,1.38,233,47154,527,8414,26277,733849,2282,399156
2021-06-27,Daerah Istimewa Yogyakarta,831,57859,1.06,19,1479,0.86,308,47462,504,8918,3137,736986,196,399352
2021-06-28,Daerah Istimewa Yogyakarta,859,58718,1.03,32,1511,1.68,330,47792,497,9415,16997,753983,1802,401154
